Player Code,Game Code,Last Name,First Name,Pass Att,Pass Yard,Pass TD,Pass Int
1023291,71071920100911,Truss,Cameron,0,0,0,0
1023291,388007120100918,Truss,Cameron,0,0,0,0
1023291,71041820100925,Truss,Cameron,0,0,0,0
1023291,86007120101002,Truss,Cameron,0,0,0,0
1023291,71051920101009,Truss,Cameron,0,0,0,0
1023291,71069020101016,Truss,Cameron,0,0,0,0
1023291,71070920101117,Truss,Cameron,0,0,0,0
1023291,774007120101126,Truss,Cameron,0,0,0,0
1000416,71071620100904,Wiley,Calvin,0,0,0,0
1000416,71071920100911,Wiley,Calvin,0,0,0,0
1000416,388007120100918,Wiley,Calvin,0,0,0,0
1000416,71041820100925,Wiley,Calvin,0,0,0,0
1000416,86007120101002,Wiley,Calvin,0,0,0,0
1000416,71051920101009,Wiley,Calvin,0,0,0,0
1000416,71069020101016,Wiley,Calvin,0,0,0,0
1000416,331007120101023,Wiley,Calvin,1,16,0,0
1000416,71012920101030,Wiley,Calvin,0,0,0,0
1000416,414007120101110,Wiley,Calvin,0,0,0,0
1000416,71070920101117,Wiley,Calvin,0,0,0,0
1000416,774007120101126,Wiley,Calvin,0,0,0,0
1023297,71071620100904,Woods,Dwayne,0,0,0,0
1023297,71071920100911,Woods,Dwayne,0,0,0,0
1023297,388007120100918,Woods,Dwayne,0,0,0,0
1023297,71041820100925,Woods,Dwayne,0,0,0,0
1023297,86007120101002,Woods,Dwayne,0,0,0,0
1023297,71051920101009,Woods,Dwayne,0,0,0,0
1023297,71069020101016,Woods,Dwayne,0,0,0,0
1023297,331007120101023,Woods,Dwayne,0,0,0,0
1023297,71012920101030,Woods,Dwayne,0,0,0,0
1023297,414007120101110,Woods,Dwayne,0,0,0,0
1023297,71070920101117,Woods,Dwayne,0,0,0,0
1023297,774007120101126,Woods,Dwayne,0,0,0,0
1002048,71071620100904,Wright,Bryan,0,0,0,0
1002048,71071920100911,Wright,Bryan,0,0,0,0
1002048,388007120100918,Wright,Bryan,0,0,0,0
1002048,71041820100925,Wright,Bryan,0,0,0,0
1002048,86007120101002,Wright,Bryan,0,0,0,0
1002048,71051920101009,Wright,Bryan,0,0,0,0
1002048,71069020101016,Wright,Bryan,0,0,0,0
1002048,331007120101023,Wright,Bryan,0,0,0,0
1002048,71012920101030,Wright,Bryan,0,0,0,0
1002048,414007120101110,Wright,Bryan,0,0,0,0
1002048,71070920101117,Wright,Bryan,0,0,0,0
1002048,774007120101126,Wright,Bryan,0,0,0,0
1008393,77072120100911,Alletto,Nick,0,0,0,0
1031298,811007720101023,Ansah,Ezekiel,0,0,0,0
1031298,465007720101106,Ansah,Ezekiel,0,0,0,0
1031298,473007720101120,Ansah,Ezekiel,0,0,0,0
1031298,77073220101127,Ansah,Ezekiel,0,0,0,0
79666,756007720100904,Ashworth,Luke,0,0,0,0
79666,77072120100911,Ashworth,Luke,0,0,0,0
79666,77023420100918,Ashworth,Luke,0,0,0,0
79666,466007720100925,Ashworth,Luke,0,0,0,0
79666,77069820101016,Ashworth,Luke,0,0,0,0
79666,811007720101023,Ashworth,Luke,0,0,0,0
79666,465007720101106,Ashworth,Luke,0,0,0,0
79666,77015620101113,Ashworth,Luke,0,0,0,0
79666,473007720101120,Ashworth,Luke,0,0,0,0
79666,77073220101127,Ashworth,Luke,0,0,0,0
79666,77070420101218,Ashworth,Luke,0,0,0,0
1000473,756007720100904,Bradley,Brandon,0,0,0,0
1000473,77072120100911,Bradley,Brandon,0,0,0,0
1000473,77023420100918,Bradley,Brandon,0,0,0,0
1000473,466007720100925,Bradley,Brandon,0,0,0,0
1000473,77073120101001,Bradley,Brandon,0,0,0,0
1000473,626007720101009,Bradley,Brandon,0,0,0,0
1000473,77069820101016,Bradley,Brandon,0,0,0,0
1000473,811007720101023,Bradley,Brandon,0,0,0,0
1000473,465007720101106,Bradley,Brandon,0,0,0,0
1000473,77015620101113,Bradley,Brandon,0,0,0,0
1000473,473007720101120,Bradley,Brandon,0,0,0,0
1000473,77073220101127,Bradley,Brandon,0,0,0,0
1000473,77070420101218,Bradley,Brandon,0,0,0,0
1015698,77069820101016,Brown,Braden,0,0,0,0
79729,77023420100918,Brown,Terence,0,0,0,0
79729,77073220101127,Brown,Terence,0,0,0,0
1031301,77072120100911,Bryson,Thomas,0,0,0,0
1031301,466007720100925,Bryson,Thomas,0,0,0,0
1031301,77073120101001,Bryson,Thomas,0,0,0,0
1031301,626007720101009,Bryson,Thomas,0,0,0,0
1031301,465007720101106,Bryson,Thomas,0,0,0,0
1031301,77015620101113,Bryson,Thomas,0,0,0,0
1031301,77073220101127,Bryson,Thomas,0,0,0,0
1023332,465007720101106,Buckner,Robbie,0,0,0,0
1023332,77015620101113,Buckner,Robbie,0,0,0,0
1015664,756007720100904,Chambers,O'Neill,0,0,0,0
1015664,77072120100911,Chambers,O'Neill,0,0,0,0
1015664,77023420100918,Chambers,O'Neill,0,0,0,0
1015664,626007720101009,Chambers,O'Neill,0,0,0,0
1015664,77069820101016,Chambers,O'Neill,0,0,0,0
1008360,756007720100904,Di Luigi,JJ,0,0,0,0
1008360,77072120100911,Di Luigi,JJ,0,0,0,0
1008360,77023420100918,Di Luigi,JJ,0,0,0,0
1008360,466007720100925,Di Luigi,JJ,0,0,0,0
1008360,77073120101001,Di Luigi,JJ,0,0,0,0
1008360,626007720101009,Di Luigi,JJ,0,0,0,0
1008360,77069820101016,Di Luigi,JJ,0,0,0,0
1008360,811007720101023,Di Luigi,JJ,0,0,0,0
1008360,465007720101106,Di Luigi,JJ,0,0,0,0
1008360,77015620101113,Di Luigi,JJ,0,0,0,0
1008360,473007720101120,Di Luigi,JJ,0,0,0,0
1008360,77073220101127,Di Luigi,JJ,0,0,0,0
1008360,77070420101218,Di Luigi,JJ,0,0,0,0
1023331,756007720100904,Eason,Corby,0,0,0,0
1023331,77072120100911,Eason,Corby,0,0,0,0
1023331,77023420100918,Eason,Corby,0,0,0,0
1023331,466007720100925,Eason,Corby,0,0,0,0
1023331,77073120101001,Eason,Corby,0,0,0,0
1023331,626007720101009,Eason,Corby,0,0,0,0
1023331,77069820101016,Eason,Corby,0,0,0,0
1023331,811007720101023,Eason,Corby,0,0,0,0
1023331,465007720101106,Eason,Corby,0,0,0,0
1023331,77015620101113,Eason,Corby,0,0,0,0
1023331,473007720101120,Eason,Corby,0,0,0,0
1023331,77070420101218,Eason,Corby,0,0,0,0
1023326,77072120100911,Falslev,JD,0,0,0,0
1023326,466007720100925,Falslev,JD,0,0,0,0
1023326,77073120101001,Falslev,JD,0,0,0,0
1023326,626007720101009,Falslev,JD,0,0,0,0
1023326,77069820101016,Falslev,JD,0,0,0,0
1023326,811007720101023,Falslev,JD,0,0,0,0
1023326,465007720101106,Falslev,JD,0,0,0,0
1023326,77015620101113,Falslev,JD,0,0,0,0
1023326,473007720101120,Falslev,JD,0,0,0,0
1023326,77073220101127,Falslev,JD,0,0,0,0
1023326,77070420101218,Falslev,JD,0,0,0,0
1031278,465007720101106,Folsom,Ryan,0,0,0,0
1031278,77015620101113,Folsom,Ryan,0,0,0,0
1031278,473007720101120,Folsom,Ryan,0,0,0,0
1023338,77023420100918,Foote,David,0,0,0,0
1023338,77073120101001,Foote,David,0,0,0,0
1023338,77069820101016,Foote,David,0,0,0,0
1023338,811007720101023,Foote,David,0,0,0,0
1023338,465007720101106,Foote,David,0,0,0,0
1023338,77015620101113,Foote,David,0,0,0,0
1023338,473007720101120,Foote,David,0,0,0,0
1023338,77073220101127,Foote,David,0,0,0,0
1023338,77070420101218,Foote,David,0,0,0,0
1015675,756007720100904,Frazier,Jameson,0,0,0,0
1015675,77072120100911,Frazier,Jameson,0,0,0,0
1015675,77023420100918,Frazier,Jameson,0,0,0,0
1015675,466007720100925,Frazier,Jameson,0,0,0,0
1015675,465007720101106,Frazier,Jameson,0,0,0,0
1015675,77015620101113,Frazier,Jameson,0,0,0,0
1015675,473007720101120,Frazier,Jameson,0,0,0,0
1015675,77073220101127,Frazier,Jameson,0,0,0,0
1015675,77070420101218,Frazier,Jameson,0,0,0,0
1000514,756007720100904,Fuga,Romney,0,0,0,0
1000514,77072120100911,Fuga,Romney,0,0,0,0
1000514,77023420100918,Fuga,Romney,0,0,0,0
1000514,466007720100925,Fuga,Romney,0,0,0,0
1023361,756007720100904,Galea'i,Jray,0,0,0,0
1023361,466007720100925,Galea'i,Jray,0,0,0,0
1023361,77073120101001,Galea'i,Jray,0,0,0,0
1015696,77073120101001,Hafoka,Spencer,0,0,0,0
1015696,465007720101106,Hafoka,Spencer,0,0,0,0
1015696,77015620101113,Hafoka,Spencer,0,0,0,0
1015696,77070420101218,Hafoka,Spencer,0,0,0,0
1000480,756007720100904,Hague,Mike,0,0,0,0
1000480,77072120100911,Hague,Mike,0,0,0,0
1000480,77023420100918,Hague,Mike,0,0,0,0
1000480,626007720101009,Hague,Mike,0,0,0,0
1000480,77069820101016,Hague,Mike,0,0,0,0
1000480,77070420101218,Hague,Mike,0,0,0,0
1031307,756007720100904,Heaps,Jake,23,131,0,0
1031307,77072120100911,Heaps,Jake,6,15,0,1
1031307,77023420100918,Heaps,Jake,31,114,1,0
1031307,466007720100925,Heaps,Jake,45,229,0,0
1031307,77073120101001,Heaps,Jake,55,270,0,2
1031307,626007720101009,Heaps,Jake,22,126,0,1
1031307,77069820101016,Heaps,Jake,30,91,0,2
1031307,811007720101023,Heaps,Jake,18,81,1,1
1031307,465007720101106,Heaps,Jake,31,294,2,0
1031307,77015620101113,Heaps,Jake,20,242,4,0
1031307,473007720101120,Heaps,Jake,32,231,2,0
1031307,77073220101127,Heaps,Jake,37,228,1,1
1031307,77070420101218,Heaps,Jake,34,264,4,1
1031289,811007720101023,Hess,Connell,0,0,0,0
1031289,465007720101106,Hess,Connell,0,0,0,0
1031289,77015620101113,Hess,Connell,0,0,0,0
1031289,473007720101120,Hess,Connell,0,0,0,0
1031289,77073220101127,Hess,Connell,0,0,0,0
1031289,77070420101218,Hess,Connell,0,0,0,0
1023357,756007720100904,Hoffman,Cody,0,0,0,0
1023357,77072120100911,Hoffman,Cody,0,0,0,0
1023357,77023420100918,Hoffman,Cody,0,0,0,0
1023357,466007720100925,Hoffman,Cody,0,0,0,0
1023357,77073120101001,Hoffman,Cody,0,0,0,0
1023357,626007720101009,Hoffman,Cody,0,0,0,0
1023357,811007720101023,Hoffman,Cody,0,0,0,0
1023357,465007720101106,Hoffman,Cody,0,0,0,0
1023357,77015620101113,Hoffman,Cody,0,0,0,0
1023357,473007720101120,Hoffman,Cody,0,0,0,0
1023357,77073220101127,Hoffman,Cody,0,0,0,0
1023357,77070420101218,Hoffman,Cody,0,0,0,0
1031306,77073120101001,Holt,Austin,0,0,0,0
1031306,473007720101120,Holt,Austin,0,0,0,0
1031306,77073220101127,Holt,Austin,0,0,0,0
1031306,77070420101218,Holt,Austin,0,0,0,0
1031312,473007720101120,Hornung,Reed,0,0,0,0
1031312,77073220101127,Hornung,Reed,0,0,0,0
1015682,756007720100904,Hunter,Shane,0,0,0,0
1015682,77072120100911,Hunter,Shane,0,0,0,0
1015682,77023420100918,Hunter,Shane,0,0,0,0
1015682,466007720100925,Hunter,Shane,0,0,0,0
1015682,77073120101001,Hunter,Shane,0,0,0,0
1015682,626007720101009,Hunter,Shane,0,0,0,0
1015682,77069820101016,Hunter,Shane,0,0,0,0
1015682,811007720101023,Hunter,Shane,0,0,0,0
1015682,465007720101106,Hunter,Shane,0,0,0,0
1015682,77015620101113,Hunter,Shane,0,0,0,0
1015682,473007720101120,Hunter,Shane,0,0,0,0
1015682,77073220101127,Hunter,Shane,0,0,0,0
1015682,77070420101218,Hunter,Shane,0,0,0,0
1000503,756007720100904,Jacobson,McKay,0,0,0,0
1000503,77072120100911,Jacobson,McKay,0,0,0,0
1000503,77023420100918,Jacobson,McKay,0,0,0,0
1000503,466007720100925,Jacobson,McKay,0,0,0,0
1000503,77073120101001,Jacobson,McKay,0,0,0,0
1000503,626007720101009,Jacobson,McKay,0,0,0,0
1000503,77069820101016,Jacobson,McKay,0,0,0,0
1000503,465007720101106,Jacobson,McKay,0,0,0,0
1000503,77015620101113,Jacobson,McKay,0,0,0,0
1000503,77073220101127,Jacobson,McKay,0,0,0,0
1000503,77070420101218,Jacobson,McKay,0,0,0,0
1008399,77015620101113,Jaussi,Landon,0,0,0,0
1008399,77070420101218,Jaussi,Landon,0,0,0,0
1008379,756007720100904,Jorgensen,Austen,0,0,0,0
1008379,77072120100911,Jorgensen,Austen,0,0,0,0
1008379,77023420100918,Jorgensen,Austen,0,0,0,0
1008379,466007720100925,Jorgensen,Austen,0,0,0,0
1008379,77073120101001,Jorgensen,Austen,0,0,0,0
1008379,626007720101009,Jorgensen,Austen,0,0,0,0
1008379,77069820101016,Jorgensen,Austen,0,0,0,0
1008379,811007720101023,Jorgensen,Austen,0,0,0,0
1008379,465007720101106,Jorgensen,Austen,0,0,0,0
1008379,77015620101113,Jorgensen,Austen,0,0,0,0
1008379,473007720101120,Jorgensen,Austen,0,0,0,0
1008379,77073220101127,Jorgensen,Austen,0,0,0,0
1008379,77070420101218,Jorgensen,Austen,0,0,0,0
1000500,77070420101218,Kahaiali'i,Walter,0,0,0,0
1015673,756007720100904,Kariya,Bryan,0,0,0,0
1015673,77072120100911,Kariya,Bryan,0,0,0,0
1015673,77023420100918,Kariya,Bryan,0,0,0,0
1015673,466007720100925,Kariya,Bryan,0,0,0,0
1015673,77073120101001,Kariya,Bryan,0,0,0,0
1015673,626007720101009,Kariya,Bryan,0,0,0,0
1015673,77069820101016,Kariya,Bryan,0,0,0,0
1015673,811007720101023,Kariya,Bryan,0,0,0,0
1015673,465007720101106,Kariya,Bryan,0,0,0,0
1015673,77015620101113,Kariya,Bryan,0,0,0,0
1015673,473007720101120,Kariya,Bryan,0,0,0,0
1015673,77073220101127,Kariya,Bryan,0,0,0,0
1015673,77070420101218,Kariya,Bryan,0,0,0,0
1000477,465007720101106,Lark,James,1,6,0,0
1000477,77015620101113,Lark,James,0,0,0,0
1000477,473007720101120,Lark,James,0,0,0,0
1000477,77070420101218,Lark,James,2,31,0,1
1031274,756007720100904,Leung-Wai,Aveni,0,0,0,0
1031274,77023420100918,Leung-Wai,Aveni,0,0,0,0
1031274,466007720100925,Leung-Wai,Aveni,0,0,0,0
1031274,465007720101106,Leung-Wai,Aveni,0,0,0,0
1031274,77015620101113,Leung-Wai,Aveni,0,0,0,0
1023352,756007720100904,Logan,Brian,0,0,0,0
1023352,77072120100911,Logan,Brian,0,0,0,0
1023352,77023420100918,Logan,Brian,0,0,0,0
1023352,466007720100925,Logan,Brian,0,0,0,0
1023352,77073120101001,Logan,Brian,0,0,0,0
1023352,626007720101009,Logan,Brian,0,0,0,0
1023352,77069820101016,Logan,Brian,0,0,0,0
1023352,811007720101023,Logan,Brian,0,0,0,0
1023352,465007720101106,Logan,Brian,0,0,0,0
1023352,77015620101113,Logan,Brian,0,0,0,0
1023352,473007720101120,Logan,Brian,0,0,0,0
1023352,77073220101127,Logan,Brian,0,0,0,0
1023352,77070420101218,Logan,Brian,0,0,0,0
1031303,77073120101001,Mahina,Devin,0,0,0,0
1031303,626007720101009,Mahina,Devin,0,0,0,0
1031303,77069820101016,Mahina,Devin,0,0,0,0
1031303,465007720101106,Mahina,Devin,0,0,0,0
1031303,77015620101113,Mahina,Devin,0,0,0,0
1031303,473007720101120,Mahina,Devin,0,0,0,0
1031303,77073220101127,Mahina,Devin,0,0,0,0
1031303,77070420101218,Mahina,Devin,0,0,0,0
1008389,756007720100904,Manumaleuna,Eathyn,0,0,0,0
1008389,77072120100911,Manumaleuna,Eathyn,0,0,0,0
1008389,77023420100918,Manumaleuna,Eathyn,0,0,0,0
1008389,466007720100925,Manumaleuna,Eathyn,0,0,0,0
1008389,77073120101001,Manumaleuna,Eathyn,0,0,0,0
1008389,77069820101016,Manumaleuna,Eathyn,0,0,0,0
1008389,811007720101023,Manumaleuna,Eathyn,0,0,0,0
1008389,465007720101106,Manumaleuna,Eathyn,0,0,0,0
1008389,473007720101120,Manumaleuna,Eathyn,0,0,0,0
1008389,77073220101127,Manumaleuna,Eathyn,0,0,0,0
1008389,77070420101218,Manumaleuna,Eathyn,0,0,0,0
1008398,466007720100925,Marshall,Matt,0,0,0,0
1008398,77073120101001,Marshall,Matt,0,0,0,0
1008398,626007720101009,Marshall,Matt,1,16,0,0
1008398,77015620101113,Marshall,Matt,0,0,0,0
1008398,473007720101120,Marshall,Matt,1,5,0,0
1008398,77073220101127,Marshall,Matt,0,0,0,0
1008398,77070420101218,Marshall,Matt,0,0,0,0
1031302,756007720100904,Mathews,Marcus,0,0,0,0
1031302,466007720100925,Mathews,Marcus,0,0,0,0
1031302,77073120101001,Mathews,Marcus,0,0,0,0
1031302,626007720101009,Mathews,Marcus,0,0,0,0
1031302,811007720101023,Mathews,Marcus,0,0,0,0
1031302,465007720101106,Mathews,Marcus,0,0,0,0
1023325,756007720100904,Mees,Carter,0,0,0,0
1023325,466007720100925,Mees,Carter,0,0,0,0
1023325,77073120101001,Mees,Carter,0,0,0,0
1023325,626007720101009,Mees,Carter,0,0,0,0
1023325,77069820101016,Mees,Carter,0,0,0,0
1031277,77073120101001,Mendenhall,Zed,0,0,0,0
1031277,77015620101113,Mendenhall,Zed,0,0,0,0
1031277,473007720101120,Mendenhall,Zed,0,0,0,0
1031277,77073220101127,Mendenhall,Zed,0,0,0,0
1023335,77023420100918,Mendenhall,Zeke,0,0,0,0
1023335,466007720100925,Mendenhall,Zeke,0,0,0,0
1023335,77073120101001,Mendenhall,Zeke,0,0,0,0
1023335,77069820101016,Mendenhall,Zeke,0,0,0,0
1023335,465007720101106,Mendenhall,Zeke,0,0,0,0
1023335,77015620101113,Mendenhall,Zeke,0,0,0,0
1023335,473007720101120,Mendenhall,Zeke,0,0,0,0
1023335,77073220101127,Mendenhall,Zeke,0,0,0,0
1023335,77070420101218,Mendenhall,Zeke,0,0,0,0
1023358,756007720100904,Muehlmann,Mike,0,0,0,0
1023358,77072120100911,Muehlmann,Mike,0,0,0,0
1023358,626007720101009,Muehlmann,Mike,0,0,0,0
1023358,77069820101016,Muehlmann,Mike,0,0,0,0
1023358,811007720101023,Muehlmann,Mike,0,0,0,0
1023358,77015620101113,Muehlmann,Mike,0,0,0,0
1023358,473007720101120,Muehlmann,Mike,0,0,0,0
1004207,756007720100904,Nelson,Riley,17,131,2,0
1004207,77072120100911,Nelson,Riley,19,73,0,0
1004207,77023420100918,Nelson,Riley,4,1,0,1
1023346,756007720100904,Ogletree,Brandon,0,0,0,0
1023346,77072120100911,Ogletree,Brandon,0,0,0,0
1023346,77073120101001,Ogletree,Brandon,0,0,0,0
1023346,626007720101009,Ogletree,Brandon,0,0,0,0
1023346,77069820101016,Ogletree,Brandon,0,0,0,0
1023346,811007720101023,Ogletree,Brandon,0,0,0,0
1023346,465007720101106,Ogletree,Brandon,0,0,0,0
1023346,77015620101113,Ogletree,Brandon,0,0,0,0
1023346,473007720101120,Ogletree,Brandon,0,0,0,0
1023346,77073220101127,Ogletree,Brandon,0,0,0,0
1023346,77070420101218,Ogletree,Brandon,0,0,0,0
1000482,756007720100904,Payne,Mitch,0,0,0,0
1000482,77072120100911,Payne,Mitch,0,0,0,0
1000482,77023420100918,Payne,Mitch,0,0,0,0
1000482,466007720100925,Payne,Mitch,0,0,0,0
1000482,77073120101001,Payne,Mitch,0,0,0,0
1000482,626007720101009,Payne,Mitch,0,0,0,0
1000482,77069820101016,Payne,Mitch,0,0,0,0
1000482,811007720101023,Payne,Mitch,0,0,0,0
1000482,465007720101106,Payne,Mitch,0,0,0,0
1000482,77015620101113,Payne,Mitch,0,0,0,0
1000482,473007720101120,Payne,Mitch,0,0,0,0
1000482,77073220101127,Payne,Mitch,0,0,0,0
1000482,77070420101218,Payne,Mitch,0,0,0,0
1008369,756007720100904,Pendleton,Jordan,0,0,0,0
1008369,77072120100911,Pendleton,Jordan,0,0,0,0
1008369,77023420100918,Pendleton,Jordan,0,0,0,0
1008369,466007720100925,Pendleton,Jordan,0,0,0,0
1008369,77073120101001,Pendleton,Jordan,0,0,0,0
1015666,466007720100925,Peterson,BJ,0,0,0,0
1015666,465007720101106,Peterson,BJ,0,0,0,0
1023363,77015620101113,Peterson,Matt,0,0,0,0
1023363,77070420101218,Peterson,Matt,0,0,0,0
1008385,756007720100904,Putnam,Matt,0,0,0,0
1008385,77072120100911,Putnam,Matt,0,0,0,0
1008385,466007720100925,Putnam,Matt,0,0,0,0
1008385,77073120101001,Putnam,Matt,0,0,0,0
1008385,626007720101009,Putnam,Matt,0,0,0,0
1008385,77069820101016,Putnam,Matt,0,0,0,0
1008385,811007720101023,Putnam,Matt,0,0,0,0
1008385,465007720101106,Putnam,Matt,0,0,0,0
1008385,77015620101113,Putnam,Matt,0,0,0,0
1008385,473007720101120,Putnam,Matt,0,0,0,0
1008385,77073220101127,Putnam,Matt,0,0,0,0
1031270,756007720100904,Quezada,Joshua,0,0,0,0
1031270,77072120100911,Quezada,Joshua,0,0,0,0
1031270,77023420100918,Quezada,Joshua,0,0,0,0
1031270,466007720100925,Quezada,Joshua,0,0,0,0
1031270,77073120101001,Quezada,Joshua,0,0,0,0
1031270,626007720101009,Quezada,Joshua,0,0,0,0
1031270,77069820101016,Quezada,Joshua,0,0,0,0
1031270,811007720101023,Quezada,Joshua,0,0,0,0
1031270,465007720101106,Quezada,Joshua,0,0,0,0
1031270,77015620101113,Quezada,Joshua,0,0,0,0
1031270,473007720101120,Quezada,Joshua,0,0,0,0
1031270,77073220101127,Quezada,Joshua,0,0,0,0
1031270,77070420101218,Quezada,Joshua,0,0,0,0
1008392,77072120100911,Reynolds,Matt,0,0,0,0
1015672,756007720100904,Rich,Andrew,0,0,0,0
1015672,77072120100911,Rich,Andrew,0,0,0,0
1015672,77023420100918,Rich,Andrew,0,0,0,0
1015672,466007720100925,Rich,Andrew,0,0,0,0
1015672,77073120101001,Rich,Andrew,0,0,0,0
1015672,626007720101009,Rich,Andrew,0,0,0,0
1015672,77069820101016,Rich,Andrew,0,0,0,0
1015672,811007720101023,Rich,Andrew,0,0,0,0
1015672,465007720101106,Rich,Andrew,0,0,0,0
1015672,77015620101113,Rich,Andrew,0,0,0,0
1015672,473007720101120,Rich,Andrew,0,0,0,0
1015672,77073220101127,Rich,Andrew,0,0,0,0
1015672,77070420101218,Rich,Andrew,0,0,0,0
1023366,77072120100911,Richardson,Jordan,0,0,0,0
1023366,466007720100925,Richardson,Jordan,0,0,0,0
1023366,626007720101009,Richardson,Jordan,0,0,0,0
1023366,77069820101016,Richardson,Jordan,0,0,0,0
1023366,811007720101023,Richardson,Jordan,0,0,0,0
1023366,465007720101106,Richardson,Jordan,0,0,0,0
1031309,811007720101023,Rowley,Graham,0,0,0,0
1031309,465007720101106,Rowley,Graham,0,0,0,0
1031309,473007720101120,Rowley,Graham,0,0,0,0
79702,756007720100904,So'oto,Vic,0,0,0,0
79702,77072120100911,So'oto,Vic,0,0,0,0
79702,77023420100918,So'oto,Vic,0,0,0,0
79702,466007720100925,So'oto,Vic,0,0,0,0
79702,77073120101001,So'oto,Vic,0,0,0,0
79702,626007720101009,So'oto,Vic,0,0,0,0
79702,77069820101016,So'oto,Vic,0,0,0,0
79702,811007720101023,So'oto,Vic,0,0,0,0
79702,465007720101106,So'oto,Vic,0,0,0,0
79702,77015620101113,So'oto,Vic,0,0,0,0
79702,473007720101120,So'oto,Vic,0,0,0,0
79702,77073220101127,So'oto,Vic,0,0,0,0
79702,77070420101218,So'oto,Vic,0,0,0,0
1008394,77072120100911,Speredon,Jason,0,0,0,0
1008394,77023420100918,Speredon,Jason,0,0,0,0
1008394,77073120101001,Speredon,Jason,0,0,0,0
1008394,77069820101016,Speredon,Jason,0,0,0,0
1008394,77070420101218,Speredon,Jason,0,0,0,0
1008381,466007720100925,Steele,Tom,0,0,0,0
1008381,465007720101106,Steele,Tom,0,0,0,0
1023368,756007720100904,Stephenson,Riley,0,0,0,0
1023368,77072120100911,Stephenson,Riley,0,0,0,0
1023368,77023420100918,Stephenson,Riley,0,0,0,0
1023368,466007720100925,Stephenson,Riley,0,0,0,0
1023368,77073120101001,Stephenson,Riley,0,0,0,0
1023368,626007720101009,Stephenson,Riley,0,0,0,0
1023368,77069820101016,Stephenson,Riley,0,0,0,0
1023368,811007720101023,Stephenson,Riley,0,0,0,0
1023368,465007720101106,Stephenson,Riley,0,0,0,0
1023368,77015620101113,Stephenson,Riley,0,0,0,0
1023368,473007720101120,Stephenson,Riley,0,0,0,0
1023368,77073220101127,Stephenson,Riley,0,0,0,0
1023368,77070420101218,Stephenson,Riley,0,0,0,0
1031284,77072120100911,Stout,Zac,0,0,0,0
1031284,466007720100925,Stout,Zac,0,0,0,0
1031284,77073120101001,Stout,Zac,0,0,0,0
1031284,77069820101016,Stout,Zac,0,0,0,0
1031284,465007720101106,Stout,Zac,0,0,0,0
1031284,77015620101113,Stout,Zac,0,0,0,0
1031284,77070420101218,Stout,Zac,0,0,0,0
66579,756007720100904,Team,Team,0,0,0,0
66579,77072120100911,Team,Team,0,0,0,0
66579,77023420100918,Team,Team,0,0,0,0
66579,466007720100925,Team,Team,0,0,0,0
66579,77073120101001,Team,Team,0,0,0,0
66579,626007720101009,Team,Team,0,0,0,0
66579,77069820101016,Team,Team,0,0,0,0
66579,811007720101023,Team,Team,0,0,0,0
66579,465007720101106,Team,Team,0,0,0,0
66579,77015620101113,Team,Team,0,0,0,0
66579,473007720101120,Team,Team,0,0,0,0
66579,77073220101127,Team,Team,0,0,0,0
66579,77070420101218,Team,Team,0,0,0,0
1008361,756007720100904,Thomas,Steven,0,0,0,0
1008361,77072120100911,Thomas,Steven,0,0,0,0
1008361,77023420100918,Thomas,Steven,0,0,0,0
1015668,77072120100911,Uale,Travis,0,0,0,0
1015668,77023420100918,Uale,Travis,0,0,0,0
1015668,466007720100925,Uale,Travis,0,0,0,0
1015668,77073120101001,Uale,Travis,0,0,0,0
1015668,626007720101009,Uale,Travis,0,0,0,0
1015668,77069820101016,Uale,Travis,0,0,0,0
1015668,811007720101023,Uale,Travis,0,0,0,0
1015668,465007720101106,Uale,Travis,0,0,0,0
1015668,77015620101113,Uale,Travis,0,0,0,0
1015668,473007720101120,Uale,Travis,0,0,0,0
1015668,77073220101127,Uale,Travis,0,0,0,0
1015668,77070420101218,Uale,Travis,0,0,0,0
1031283,77073120101001,Van Noy,Kyle,0,0,0,0
1031283,626007720101009,Van Noy,Kyle,0,0,0,0
1031283,77069820101016,Van Noy,Kyle,0,0,0,0
1031283,811007720101023,Van Noy,Kyle,0,0,0,0
1031283,465007720101106,Van Noy,Kyle,0,0,0,0
1031283,77015620101113,Van Noy,Kyle,0,0,0,0
1031283,473007720101120,Van Noy,Kyle,0,0,0,0
1031283,77073220101127,Van Noy,Kyle,0,0,0,0
1031283,77070420101218,Van Noy,Kyle,0,0,0,0
1031281,465007720101106,Van Valkenburg,A.J.,0,0,0,0
1031310,77069820101016,Vea,Simote,0,0,0,0
1008380,77073120101001,Wagner,Jadon,0,0,0,0
1008380,626007720101009,Wagner,Jadon,0,0,0,0
1008380,77069820101016,Wagner,Jadon,0,0,0,0
1008380,811007720101023,Wagner,Jadon,0,0,0,0
1008380,465007720101106,Wagner,Jadon,0,0,0,0
1008380,77015620101113,Wagner,Jadon,0,0,0,0
1008380,473007720101120,Wagner,Jadon,0,0,0,0
1008380,77073220101127,Wagner,Jadon,0,0,0,0
1008380,77070420101218,Wagner,Jadon,0,0,0,0
1023337,756007720100904,Wilson,Richard,0,0,0,0
1023337,77070420101218,Wilson,Richard,0,0,0,0
1008422,572008620100902,Akobundu,Raphael,0,0,0,0
1008422,86005120100911,Akobundu,Raphael,0,0,0,0
